2453017;1;01/11/2015;1;59,6;339,6;28;14;1;1;1;;0;0,0;17,8;29,1;3,5;0,0;0,0;0,0;0,0;0,0;0,0;32,7;0,0;0,0;0,0;0,0;28,8;53,0;27,4;8,7;36,8;0,0;1,8;17,2;19,7;0,0;0,0;0,0;59,6;0,0;3,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
2453017;1;01/10/2015;1;70,1;164,4;9;9;1;1;1;;0;0,0;0,0;29,5;4,7;0,0;0,0;0,0;0,0;70,1;2,7;13,8;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,5;0,0;0,0;1,5;22,8;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/09/2015;1;40,7;133,0;27;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,5;0,0;10,7;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,8;6,3;40,7;0,0;0,0;29,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
2453017;1;01/08/2015;1;32,3;64,3;27;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,2;0,0;0,0;0,0;0,0;0,0;7,2;5,6;0,0;32,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/07/2015;1;92,0;406,7;3;14;1;1;1;;0;0,0;19,9;92,0;4,5;0,0;0,0;18,9;14,7;73,5;0,0;43,4;53,3;1,5;8,8;22,2;3,5;42,7;0,0;0,0;0,0;7,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/06/2015;1;38,1;94,2;30;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,5;2,5;0,0;14,6;0,0;0,0;24,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
2453017;1;01/05/2015;1;67,7;245,6;25;11;1;1;1;;0;0,0;0,0;51,3;8,7;0,0;0,0;0,0;0,0;0,0;62,3;0,0;0,0;0,0;0,0;0,0;7,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,3;67,7;2,4;23,0;3,4;0,0;3,5;6,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/04/2015;1;39,8;144,2;5;5;1;1;1;;0;0,0;0,0;0,0;0,0;39,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,5;0,0;0,0;38,5;0,0;14,8;15,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
2453017;1;01/03/2015;1;53,7;157,8;27;8;1;1;1;;0;0,0;0,0;0,0;16,7;51,2;5,1;3,5;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;53,7;0,0;0,0;9,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/02/2015;1;46,7;165,7;19;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,6;11,3;0,0;0,0;12,3;0,0;0,0;0,0;7,3;46,7;0,0;2,1;0,0;36,5;0,0;15,7;0,0;0,0;14,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
